rating,review,sentiment
4,"After hearing so much about it, I finally made it to Dishoom.  I came for an afternoon snack on Sunday.  It was quite busy (as seems to be the case with all Dishoom locations all the time ..) but I got seated immediately as a single diner.  I sat on the front deck, which had plastic sheeting pulled down and heaters to make it feel indoors.  The classy decor (carpeting, couches) made it actually feel more like a living room than a deck.  Quite elegant in fact.
I ordered House Chai and Pao Bhaji -- but they had run out of the chai (?!?!?).  Instead I had Darjeeling green tea.
For both, the quality and quantity were wonderful, and quite reasonably priced.  I especially loved the 3 chutneys which I added liberally to the bhaji -- chili, coriander, and tamarind (?).
Service was fairly good, if a bit delayed -- I ordered some extra Pao (fried bun) which took too much time to come out.  Also took some time to get my receipt and finally pay.
Loved the atmosphere, loved the food, missed the masala chai , and could do with a little more attentive service.  Will def be back to try out more on the menu!",1
5,"THE BEST Indian/Bombay café in LONDON! We found this place walking in Shoreditch and saw the line wrapped around the build. Well when you see that, you know it's gotta be good! And it was... THE BEST Indian dishes ever. 
YES I'll repeat, If the line is wrapped around the building it is completely worth the Wait! 
If the hosts tell you 1hr+ waiting list... YOU WAIT. Everything about this place is wonderful!
Be sure to try the Black House Daal & Lamb Raan.",1
5,"you NEED to eat here! Just went today and it is absolutely amazing all around. As for drinks, the chai tea is delicious, as well as all the virgin alcoholic drinks. All the food is absolutely delicious, likely the best indian food I have ever had. The atmosphere is wonderful, a Bombay experience! We loved it, absolutely would recommend.",1
1,"After hearing so much hype about this place finally tried it out on our visit to London.  The most horrible food I had ever tasted.  Was totally disappointed with the menu.  We waited one hour and half to get a table.  It was way too noisy.  As we were sitting down the waiter was telling us what the kitchen currently cannot make.  Due to them changing the oil he had said no fried food, and he will let us know when the kitchen will start serving it.  He never came back to let us know.  After looking at the other tables getting fried food I asked our waiter who said he will check the kitchen to see if I can order Vada pav. There were couple of things the waiter mentioned that could not served. Wish they had told us this while we were waiting.  There was nothing special about the food at all. Everything was a bit too sour for my liking.",-1
4,"I've enjoyed this place very much! I came here for breakfast and it was awesome. That mix of Indian - English breakfast was surprisingly good! I had the naan roll with eggs and bacon...  and the chai very good too. It's a must if you like Indian food and you want to change your regular breakfast, and you have many options. A warm place with a great service! I will repeat for sure :)",1
1,"Very poor service, finished my meal before receiving a drink. Asked twice about not having my drink while eating. Servers did nothing to fix this. I would avoid this one",-1
4,"Had a very good martini at the bar to start. Four stars for the food leaning towards five. Really really good pau bhaji, awesome masala prawns, lamb biryani, and garlic naan. Our server was ok, but definitely distracted at times. I can see how a busier time could cause problems as the servers seemed to lose interest in existing tables. The little spiel at the beginning about these are tapas and you should order 4 or 5 dishes for two people is a joke as three and naan is a pretty good amount of food.
Liked the atmosphere and music, very chill and inviting. Will definitely return.",1
5,"Loved this place! Great food and drinks, moderate prices, wonderful atmosphere.",1
4,"Highly rated Indian restaurant and it did not disappoint ... not like those curry houses that are selling crap and calling it Indian
The Covent Garden one is super crowded. Try the Shoreditch where is easier to walk in without reservation",1
3,"Biggest disappointment of my trip to London. Was recommended this spot by multiple people and literally every dish was under seasoned, underwhelming and overpriced.  From the hour long wait to the small portions and subpar service, this spot is definitely one to skip",-1
2,"Extremely long wait for average Indian food, and that's if they get your order right. Service is very slow. If you don't have to wait then it may be worth it.",-1
5,The lovely food and the rustic environment only complement each other at dishoom. This restaurant provides a very good overall dinner experience for any one who visits,1
4,Nice place to go for something different outside of your traditional/mass-market indian restaurant. Tasty food and good selection. Personally I wasn't as keen on the desserts! I have heard greatest things about their breakfast but am yet to try!,1
5,"Live this place, amazing vibe. We were happy to wait at the bar for a table as the cocktail list was superb. Food is fantastic, lots of small share plates so you can try a bit of everything and the traditional curries are superb too. Highly recommended!",1
4,Nice atmosphere at the bar and restaurant. Move waiters and waitresses who look like they've been kicked through topshop. Food is a expensive for what it is. Good experience overall though.,1
5,"By far the best Indian in town ( far better than expensive Umaya). We were two people and paid around forty pounds (very good for London). Their traditional beer is outstanding, we skipped appetizers and ordered; the dhal which was above average, ruby chicken which was the best Indian item and their special tikka which is perfect after you squeeze some lemon over it. Food comes spiced decently (for someone who likes very spicy it's quite something) and with three sauces. Finally the pistachio kulfi was quite something coming in a stick version. Overall great experience, portions are decent and so would advise special care when ordering so as not to over-order. I would skip the dhal as its slightly above average and take something else. Beware you ll come out smelling like curry.",1
4,"My experiences at Dishoom have run the gamut from 3 stars (my first visit) to 5 stars.
BRUNCH:
Ah, you used to be a 5 star brunch.  Don't get me wrong, it's still very good, just not quite the excellent value for money that it used to be.  I should've known when the Ginger Pig bacon naan roll was trialled that prices would be raised (£5.20 now, used to be £3.70).  It's still worth it, just less so than before.  I can't honestly remember if they're a little bigger now than they used to be, I think they are but not sure.  A few other notes - the Akuri (scrambled eggs with spices) are still tasty, but last time I went they were serving normal grilled tomatoes rather than cherry tomatoes.  It's not the same guys, sort it out.  I also used to like the Full Bombay breakfast (bacon/sausage/beans/tomato/toast), but it's steep (£11.50).  I will say that none of these things will stop me coming back, I'm very partial to the place - I really enjoy their Malabar coffee (very low acidity, very dark) and their mango/fennel lassi.  It's just not quite as wonderous as it used to be, unfortunately.  Still, if you want something a little bit (admittedly not hugely) different, then this is an excellent choice.
MAIN MENU:
My experiences of the main menu here have been quite mixed.  My first trip with a veggie friend was somewhat underwhelming considering how popular the place is - all the dishes we tried were ok, just not especially memorable.  However, I've been a few times since and there are some total gems on the menu:
i)  Bhel (starter) - I love bhel puri, and this ones a good 'un (it's a mixture of puffed rice with chopped onions and a coriander-based dressing).  It does sometimes come a liiiiittle bit soft, but the flavouring is good and comes with a nice topping of pomegranate seeds.  Moreish.
ii)  Chicken & pomegranate salad - this is delicious, a large plate with a generous helping of well spiced chicken, coriander dressing, and pomegranate seeds. Really good balance of flavours and textures, nice and tangy.
iii)  Chicken ruby - so buttery and tangy and delicious.  Definitely one of my favourite curry dishes I've had of late.  Nothing with this much butter in it can be bad.
The breads are also all very good (as are the accompanying sauces - I particularly like the chilli one).  A lot of my friends are very fond of the black daal. I like how buttery and thick this one is; at the same time, I find it to be lacking a little something - probably because I like my daal to be loaded with garlic.  I want it to make me stink.  This doesn't quite do that.  It's good, it's just lacking that little something to make it truly moreish.
I really like the interiors here; there's also a veranda to sit in which is nice when it's sunny outside. It's  very spacious too.  The staff are generally friendly although the service speed is pretty variable.  It gets pretty busy and things get a bit haphazard. It's surprising given how well established the place is (and should be used to high volumes of people), but it's not usually too much of an issue.  On the subject of volumes of people...evenings are mad (1+ hour waits sometimes).  Still, I will keep coming back to this place, for some reason I find it...calming?  I don't know. There's a lot to like, even with the recent changes.",1
4,"Met a friend on Shoreditch High Street for a lunch catch up and we spotted the windows of Dishoom. Intrigued we followed the signs to the entrance. We found a beautiful little oasis for an alfresco lunch. With help from the waitress, we selected various bits and pieces to share. I can't remember what the dishes were called, but I do remember the lentil dish and roti, they were divine. Will definitely be coming back for more.",1
5,"Dishoom is one of the best Indian Fusion restaurants. Remember the word fusion, and that's what makes this place absolutely unique. A hint of the retro Bombay right in the middle of a very hip Shoreditch. Every single dish we tried was absolutely delicious. It's a bummer they don't have pan (beetlenut leaf - traditional Indian refreshment) but that said this place is lovely. Do visit even if you don't like Indian food, and don't forget to order a Thumbs Up with the fried Okra to get you going.",1
4,"Not a fan of indian/spicy food, but this was good, with flavours that I never tasted. Attention was good and quick and really helped us to decide what to order. It is a bit noisy but our table was more chill.",1
4,"Ate here on a business trip with about 10 colleagues. We had reservations - and they were needed with the line out the door on a Wednesday night. Place was packed. I am not an Indian food expert but everything we had was pretty damn good. My favorites were the shrimp, and the lentils. We took a while to decide but the food came out quickly and in rapid waves. The food was gone almost as fast. Well worth a visit.",1
5,"tried all 3 dishooms, fave place was at king's cross, the biggest dishoom out of all 3 and atmosphere was awesome  overall all dishooms has great interior and also GREAT foods. must try is mattar paneer and raita with garlic naan must try chai also : bestttt",1
4,"Great cocktails and very good food. A bit spicy, but hey, it's Indian food. Long line to get in around 7pm.",1
5,"I love the Shoreditch venue! Every. Single. Time.
The overall design of the space is engaging and beautiful, imbued with humor and delightful details.  
We finally went for brunch last weekend, after friends had stated (time and again!) that it was their favourite brunch in city. Once again the food impressed me. We all had the sausage & egg naan roll and shared the yogurt & granola.  Each were absolutely delicious!  Unfortunately they were out of chai when we ordered (really??!) but if you're lucky enough to order you do get unlimited refills. 
This is the same chai they graciously serve down the line while you stand for an hour (rain or shine) waiting for your table!*
I've been for dinner several times - and at both locations - and each visit has been a great experience.  No matter who I take with me, they enjoy it too.  The staff are adept at helping to construct a table menu that is well balanced; just point out what you have your heart set on and they'll recommend other dishes to complete the meal.  I particularly love the grilled paneer skewers.
*There is always a bit of a wait, so I recommend going during the week to avoid the worst of it. You can wait in the bar on weekend mornings when you simply have to endure the crowd to enjoy the brunch, since they stop serving at noon.",1
5,"Oh, Dishoom in Shoreditch. I rarely give 5-stars but this deserves it.
Being a fan of Indian food and living in London has been quite the success for me food-wise. What else do you need other than the regular chicken tikka massala with pilau rice and some hot naan? 
London is crammed with Indian restaurants of all kind so when I first went to Dishoom, I didn't expect much.
First of all, this branch of the Bombay restaurant is in Shoreditch, a really cool neighborhood with markets, small cafés, boutiques and street art. The interior is inviting, it has a vintage and ethnic vibe fused with modern chic, and the verandah is to die for.
Even though they take reservations, they reserve half their tables for walk-ins, and although you might have to wait on a packed Saturday night, you are guaranteed a spot, which is rare in London have you not booked in advance.
The staff was very helpful, giving recommendations on portions and flavours, what goes with what, etc. 
We were three and ended up getting exactly as much as we could eat, which was marvelous. The potatoes were outstanding, as were the curries. The chicken tikka was not as good as expected, but was still fine.
What I liked most is that although this place serves authentic Indian food, it fuses its tastes with other Asian cuisines and creates perfection. The prices are pretty good as well. Overall, bringing each and every one of my friends to Dishoom:)",1
4,"I wasn't that impressed when I went to the Covent Garden locale for lunch.  But I loved the Shoreditch locale for dinner.  The space is amazing--even the outdoor line that we waited on to get in.  Arriving at 7 on a Thursday with a group of 5 was a 1.5 hour wait.  But after 25 minutes and a small complementary Bombay Pimms we were in the bar.  They manage how many people can get into the bar area so it isn't too crowded.  We had great cocktails and a few appetizers to tie us over until we got to our table.  
The decor makes you feel like you have been transported and the food is really good.  The Black Dahl is amazing although it has more butter and/or cream than you can possibly imagine.  We enjoyed a variety of dishes and everything was good and we drank interesting cocktails. 
Service was good.
Be forewarned--it is a noisy bustling place AND our waiter told us to order about 15 dishes (3 per person).  I think we ordered about 10 and were stuffed, so don't over-order!",1
3,"We lucked out and got a table immediately, had prompt service and were all wowed by the quality of the food. Coming from eating Spanish food for four months, my friends and I were in need of some spices. I had the mutter paneer which was fantastic. The food had the perfect amount of spice. The portions looked small at first glance, but the four of us left satisfied!",-1
5,"great food - a superb salad with greens, mango and cheese slices, a nice rumali roti, a kaali daal and an awadhi lamb biryani to die for.",1
3,"Come here for the atmosphere, the drinks, the cheer. The music is authentic too. All staff and management are extremely nice. The Indian food is all right. However, If you're vegan avoid this establishment. There is a pdf menu online. Check it out.  Prices are reasonable.",-1
5,Really fantastic atmosphere with delicious food and cocktails. Not as spicy as I expected but still really tasty.  It looks like a more expensive place than it actually is and we found it be great value.  Long queue if you've not booked and the bar was really packed but I'd say it's worth the wait and the squeeze to get a table!,1
5,"Excellent meal..  Didn't know what to expect but definitely not your typical curry in a hurry.  Chic dining room, cool vibe.  Waitress was super friendly, attentive and knowledgable.
Best description would be Indian tapas.  Everything is made to share and super tasty.
Highlights were the chili cheese toast, the lamb kabab and the daal.  Would definitely gone back often if I actually lived in London.",1
4,"Very good Indian place: clean, close-enough-to-authentic, and you don't walk out smelling like you've been sitting in a kitchen all day (especially if you're wearing a sweater that day). Chai is good, but pricey. And their wifi is called ChaiFi (super clever name, but didn't work that well when we went).",1
5,"Great vibe, excellent service and tasty food. We did have to wait about 20 minutes for a table on a busy Thursday evening but complimentary drinks were offered before we were led to the bar to wait for our table. We had a bottle of Pinot Grigio, a Bombay martini and a chili martini. All were very good. Once we were seated, we also tried the Dishoom beer which was very good. 
Along with a number of items, the standout dish was the lamb which was falling off the bone delicious. 
Decor is authentic and reminiscent of the old Parsi cafés in Bombay/Mumbai.",1
4,"Dishoom was my first time eating Indian cuisine.  I really enjoyed the food and the idea of having a lot of small plates to share.  I went with one other friend and we ordered 4 different dishes and it was more than enough.
We got the Bhel which was delicious but has a lot of heat so only order if you love spicy food.  My favorite dish of the night was the Mattar Paneer- a lot of flavor and a nice kick.  
Definitely worth a visit, great ambiance, service and food.",1
4,"First went there with several friends and I have been going back a few times since whenever I want India food. It is not very traditional, which is probably why I like it, and the food tastes simply delicious. They offer a huge variety of grilled and curry dishes and Biryani. I especially like the lamb kabab, paneer Tikka and the house specialty of spicy daal. I crave the mango Lassis here and can just have a whole meal of it. They also have a very nice outdoor area for you to enjoy delicious food and soak up the sun.",1
5,"Brunch! So good. We had the bacon naan roll, chai, chili cheese toast, and keema. All were delish. Definitely come again!",1
1,"I was sorely disappointed by my visit here... If you read my review of the Covent Garden branch you'll see I like the place and perhaps I had high hopes but the only redeeming feature of the shoreditch branch is the gorgeous waiting staff... The food was bad. Flavourless drivel that I didn't even want to finish. I tried a number of dishes collectively with my friends but none of the were notable for anything but how bad they were. I won't be coming here again, which is a shame really as it reflects badly on the other place. If you want the nice atmosphere go to Covent Garden. If you want a better curry than this one, you can get one in the cold food aisle of your nearest Tesco.",-1
5,"This is one of my favourite spots in London. Amazing food, morning or evening, with great staff and decor. Invite a bunch of friends and I guarantee you'll have an awesome night.",1
3,"Visiting this Indian tapas place today for dinner. A lot of has been said about Dishoom, and many reviewers have praised the food, while the food was good I found the place to be a little too busy and warm for a June afternoon. The cocktails were average at best and the service while friendly, seemed a little bit scatty. The lamb chops and tarka dhall were delicious as were the Bombay potatoes and biryani dishes. i'd go again, as it's easy and convenient and the food is of a good standard, overall a good experience..",-1
4,"Came here for dinner with the family. The food was generally excellent though the service, surprisingly bad. They clearly are trying to cater to a hip crowd -- and trying too hard. 
The service was thoroughly inauthentic. Our waitress was pushy, trying to upsell nearly every item. My 9 year old daughter just wanted water. Waitress insisted on lassi. My daughter insisted on Neebu Pani. My daughter finally relented after multiple times saying she just wanted water. The Neebu Pani was way too bitter for her -- and the waitress did not inquire, let alone apologize for being so pushy. This was the entire meal -- we were a family of 4. We ordered 3 appetizers and 4 main dishes and 2 side dishes...and the waitress battered us to order more. It was all too much. 
The food was superb but the service, crappy. If you can tolerate bad service, worth going to this place.",1
3,"Dishoom has opened down the street and going by my first visit there tonight that is a cause for celebration.  Inside it's relaxed and surprisingly spacious  : carefully old- fashioned with dark wood, bentwood chairs and ceiling fans - bit self-conscious but not annoyingly so. I could have done with fewer of the mock-cute Indian-style signs but maybe that's because I get to see enough of them in India. And anyhow, it's the food that matters, and this was by and large terrific... Try the crispy deep-fried okra, and an extraordinary version of the Welsh rarebit (chilli-ed and yummily runny),  really nice chunks of grilled paneer and marinated peppers. Next time I'll give the veg samosas a miss (undistinguished) but all the rest really hut the spot. Shabash!",-1
4,"Great food in a trendy and classy setting. The lamb chops were amazing, but then so was everything else. Imagine the juiciest chicken tikka, the most delicate naan and the crispiest samosas you've ever eaten. Then go to Dishoom and eat what you have just imagined. Get there early mind you, as it's a popular place and they don't reserve tables for less than 6 people for dinner.",1
5,Came back another time with my hubby. Food was awesome. Service was super fast.  Can't wait to come back again!,1
4,"We live almost literally across the street, so excited to have this in the neighborhood.  They're having a soft opening this week, so any bumps were easily excused (not that there were many).  I've also been to the one in Soho.  
It's good.  Everything is very tasty.  But almost every dish seems to go for the REALLY REALLY BIG FLAVOUR so dinner is a bit of an exercise in endurance.  The whole lamb shank is expensive (and was too salty) but there's a good concept in there.  The lamb chops were good (but not as good as Tayabs).  Daal was delish.  Paneer was fine.  The three or four other dishes were worthy.  Very impressed with some of the more unusual desserts.
But there's also something that bothers me about how high concept it is.  I'm convinced it was started by two Goldman bankers from India here in the UK who came up with a concept they could replicate in Qatar, NY and Rio.  
But tasty nonetheless.  And half off during this week's soft launch!
UPDATE:  I WAS WRONG ABOUT GOLDMAN SACHS.  FOUNDER IS EX-BAIN.",1
4,"The place has a good vibe. Food is decent more authentic than other Indian restaurants in London. Butter chicken was really tender, chai was awesome, same goes for the pav bhaji. The samosas were bit of a let down but that's a minor gripe and the espresso more than made up for it.",1
4,"Really delicious, interesting, flavorful food--too bad about the snotty front desk staff who was so painfully slow to seat us (and nasty while doing so) during a chilly, brisk day when all we wanted was to hang our faces over a nice bowl of something warm and aromatic! 
Stay away from the regular curries you're used to and order everything else--you won't regret it and if you want confirmation, order a curry and you'll see it's the only thing left over while every morsel of dal, biryani and [___insert all other items on the menu__] is GONE at the end of your meal!",1
4,Food was great and the service was good. I would highly recommend for anyone looking for an Indian dinner.,1
4,"Gerrard Street is where the real Chinatown restaurants are.  (The tourist traps are a block over on Lisle Street.)  This one is said to be renowned for its bbq duck, though I noted that a number of its neighbors also featured that prominently.
What's great about it here is that, if you're a solo diner, you can get a small quantity.  There is, for instance, a lunch rice plate that comes with 1-3 bbq meats of your choice.  I found the duck excellent, juicy and crunchy without being in the least bit gamy as duck often is.  I also had spareribs which were a little dry.",1
1,"The worst service one can possibly have. It's hard to fathom how such customer service can suffice in this day and age. Have it enough chances, think they don't deserve another. Essentially not only do they rush you to order, they also kick you out before you even finish your food.
Food is just a 3 star I'd say. Not bad but nothing outstanding. Price is high however and way to high for the service they provide.",-1
5,"Hubby and I were hungry and happen to be by Chinatown around dinner time one night in London so we stopped in here after seeing a long line here the night before . We wanted to see what the hype was. We noticed they have multiple locations with the first being open since 1990, so we knew the food had to be good. I also double checked on Yelp and noticed most of the bad reviews were non-Asian or complaints about the restaurant, service, or tip. Aka, good food? Im down! 
The entrance and ground floor is tight but we managed to be lead upstairs to our table. I am glad they gave us a bigger table for our winter jackets, shopping bags, and room for the food we ordered. 
We asked what were some of the best sellers and ordered two dishes to share. Plus an appetizer of xiao long bao. 
The xiao long bao was meh, skip it. 
We also ordered the crispy aromatic duck and lobster. The duck was extremely good. The lobster as quite good as well, but not a good as impressive as the duck. The duck I highly recommend getting when visiting here. Next time I will get the traditional roast duck as it has been deemed by the Financial Times as ""the best roast duck in the world"" lol. That probably means at least in the UK it is the best. 
The waiter does speak Chinese and English so no worries if you cant speak Chinese. 
This place is pretty traditional from the food to experience. Dirty, small, dingy restaurant. Waiter is pushy and cranky (what Chinese adult/parent isnt lol). Plating is traditional (plopped on a plate lol). Table side service for the duck. The only thing I didnt do is get a hot bowl of water to clean my utensils lol. 
You do have to pay for rice and water. Oh, and I think I spotted 20% automatic tip. 
*For my fellow Chinese : Every Chinese person is showing face so wear nice clothes- service is better then - hint hint. 
This place offers great authentic Chinese food. Get off the high horse and get passed the ambiance/cleanliness, plating, service, cost, etc. and enjoy the good food they have to offer. Its good. It why you go to a restaurant at the end of the day....to eat. Visit and enjoy the Duck!",1
3,"This is a small shop located across Bubblewrap and every time we walked by, their were little to no customers around. I personally feel like this place is more authentic than the other places on Chinatown which may account for why it lacks popularity.
The person who served us was relatively polite and nice but one of the ladies working was pretty rude to us. 
We ordered beef noodle soup, fried rice, Chinese spinach, and seafood soup. The fried rice was good as was the spinach. The noodle soups were just ok and were not anything special.
Overall, this was a subpar place and I probably wouldn't go to it again. It wasn't awful but it wasn't great.",-1
5,"Hands down the best roast duck in London, it's a must try. However, the roast duck is a bit high in terms of fat content, may not be to everyone's liking.",1
2,"I just had dinner with the family here at the Four Seasons for Mother's Day. So first of all, I want to apologize to my mom for taking her here. Our dishes were extremely greasy and salty. I understand that a little use of oil prevents stickiness in the pan but when the vegetable dish is greasier than the meat dish then there's a problem. The couple things that were passable was the steam rice and BBQ pork. The chow fun was drenched with a very salty gravy. I think my doctor would recommend me to stop dining here. 
Also the men's toilet is the smallest one I've been to. How small is it? Imagine sharing an airplane bathroom with another person. I swear while I was peeing I was rubbing shoulders with the man in the next stall and rubbing cheeks with another man washing his hands. Intimacy is good sometimes but not in the toilet. 
After the meal there is complimentary orange slices and mint for your stinky breath. They also add a 12% service charge to your bill.",-1
1,"When I arrived, I hear people speaking Cantonese so as a Cantonese speaker I speak to the guy up front in Chinese only to be met with gruff, broken English. We are sat and given water but had to ask for tea at $1.50/pp. When it came time to place our order I asked again in Chinese for 1/4 duck, chicken satay appetizer and the braised beef wonton noodles.
The chicken came out first and then the noodles without the beef. I looked confused and said I ordered the beef one. One of the waitresses offered to switch it but I said it was fine. What bothered me was that waiter was adamant that I was wrong. He protested in Chinese ""I'm not wrong! She didn't order that!!!"" Soooooo when I speak in Chinese you pretend you don't know any but when something is wrong you complain in Chinese?? What great customer service...
The wonton noodles were soggy and an off putting grey color. It's as if the noodles were pre cooked and just left out - the noodles were still sticking together in clumps in the hot broth. 
The duck was extremely dry and I was insulted that they would serve it. We were basically given shredded scraps (see pic). Had I not slathered the pancake with hoisin sauce, it would've been inedible. 
The chicken satay was decent from the one bite I tried but still fairly dry.
This establishment provides better service to non-Chinese clientele from what I saw when I was there. 
Also, I think they sensed I was annoyed and they automatically charged  20% tip to our check under ""Discretionary"" even though we were just a party of 2. What crappy business practices!!!!!",-1
5,"Surprisingly great food in London's Ctown, a place packed with pretenders.
We followed where other Chinese went.  The restaurant looked crowded with locals.  They spoke Cantonese.  All good signs.
The duck was as good as advertised.  A must, really.  They'll hack it off the bone for you, but that's a very un-Chinese thing to do.  Our other dishes were just as good (Peking-styled ribs, basic stir fry dishes).  Price was pretty good for London.  Service was typically Chinese (mostly good), but we're used it.",1
3,"Overrated restaurant. The food is just like at your average Chinatown eatery - greasy, nothing innovative (at least as per the menu), and so is the service - kind of brusque. Go to a 'premium' dim sum place, a new, higher-quality restaurant (like Xu), or just limit yourself to something simple (like green vegs or dumplings soup).",-1
1,"Lousy service.  The food was ok.  There were small portions, and soup was cold!  On top of that Unfriendly waitresses.  We came all the way from Los Angeles to try the Chinese food in London Chinatown.  Kind of disappointed in this place...",-1
3,"A little wait time, hot and sour soup was pretty vinegary and steamed shrimp dumplings were missing some flavor but customer service was pretty good during bank holiday",-1
1,"We came at 9:56pm, the restaurant is serving the guests inside but they refused to serve more even they open until 11:30pm, just say no and without telling me why.",-1
3,"Duck, soy chicken, crispy pork--- those are all you need to know. On my trip to London, I came back here twice because my boyfriend and I wanted more! We opted for the three meat plate each time and it was plenty of food to share. Their duck was juicy and not too fatty. I don't think it was a life changing dish but it was solid. What we really enjoyed, surprisingly, was their soy chicken. It was moist and had just a hint of flavor from the soy sauce. Their crispy pork was also solid and a nice textural difference to have. 
As for their other options, we were not impressed. We also tried their Peking style duck which was too dry and was definitely not worth the price. It honestly tasted like it was sitting out for too long. Their calamari wasn't special and was overcooked. I don't even really remember the other dishes we tried because they weren't that good.",-1
4,"An truly fine local favorite. 
Meandered in as a lost tourist and found the food reminiscent of that in Southern California 626 area. 
The duck is an absolute must. Tender, flavorful and perfectly balanced. While in most Cantonese joints, non speaking guest will often get the ""bad pieces"" Four Seasons knows no such concept and every single piece was fantastic and no survivors were left on our plate. For our family of four, the half portion did just fine.
During your menu selection be sure to look around at what the locals are eating, we did so and were not disappointed",1
3,"Four Seasons not to be mistaken for the luxurious Four Seasons Hotel chain, unfortunately did not make four stars during my visit.
Luckily for us,  a table for two in the center of the main restaurant was available immediately for seating during dinner. (I consider this the best seats in the house) Perfect view and access for service and visibility.
Access to the restaurant is conveniently located near the main entrance gate to chinatown.
The restaurant is old, as expected. Not a place you want to take someone on for a first date and might be difficult for groups larger than a party of four.
The food was decent but we ordered the aromatic crispy duck instead of what we were craving for, the Roasted Peking Duck.
What was ordered:
Peking Set Meal A
106 Minimum For 2 Persons (2人以上) £20.50 per person
酸辣湯 Hot and Sour Soup ,, (uniquely added fishcake, tasty)
酥炸香酥鴨 Aromatic Crispy Duck (good enough for two as suggested)
乾炒牛肉絲 Deep Fried Crispy Shredded Beef with Chilli , (not authentic)
宮保肉丁 Diced ""Kong-Po"" Pork , (Can't taste the pork, too much batter)
清炒雜菜 Stir Fried Mixed Vegetables (Good)
蛋炒飯 Egg Fried Rice (Good)
Value is filling but I recommend you order from the a la carte section.
This is probably not my first choice to return but they do offer many selections for duck.
What you need to know:
- There are three locations, two in Chinatown 
- Tea is charged
- Three levels 
- Understand the cooking method of duck you want to eat: Roasted Cantonese BBQ style, Roasted Peking Duck or Aromatic Peking Crispy Duck 
- Take time to look through the menu before ordering",-1
4,"I like the Four Seasons.
Always packed, always a queue wating outside and always a lot of chinese guests.
The roast duck, cantoese duck, BBQ Ribs and soy chicken are delicious. 
The prices are moderate but they charge a compulsory service charge.
Service is chinese style, not overfriendly but efficient.",1
4,"--- American Tourist ----
**** This is review of ""Little four seasons"" on 11 Gerrard St., next door!!! ****
It belongs to the same owner AND the food is the same AND service is a lot better!!!!! Alert!!! 
We had roast duck, Japanese creamy  BBQ ribs, wonton, first class taste, first class temperature, excellent service! Even the waitress told us that they belong the same owner AND  they know the next door has worst service. Just don't get it!?
That said, venue still tight, bathroom is not handicapped friendly! 4 Stars!
11 and 12 on the same street, just like twins but very very different personalities.
Walk into the right one, buddy!",1
3,"Crispy fat juicy duck FTW! The duck is worth the queue. If you ain't a duck fan you have other alternative dishes that are equally tasty, but then you'd be wasting your time. I had some friends telling me that it was OK, I think the duck quality varies. I got lucky with mine. I'd skip the crispy pork belly and just go try something else.
It's probably a little pricey for my liking but they're portions are huge and generous. If you're in groups of 3-4, make a booking because this place is packed.",-1
5,"I come here regularly for the Cantonese roast duck. Always delicious (and you can get it boneless which makes it infinitely easier to eat).
I didn't used to like squid until I had the salt and pepper squid here. So light and yummy, and not at all rubbery (I tried this dish a few times on my recent visit to Hong Kong and I maintain that Four Seasons does it better).
Service isn't exactly delightful, but it is efficient (although I have turned up with a few people drunk once and we did manage to crack a smile from our waitress).",1
2,"For an early dinner, this place is OK in parts and terrible in others.
They're famous for their duck, so we had that with rice and crispy pork. Another of the same, plus chicken. Then 3 starters, meat spring rolls, salt and pepper ribs and dumplings.
The rice was a decent portion but the sauce that was wrongly sweet. The duck was OK, the pork was delicious and the chicken came with no skin, no bone and the spring onion came ontop of the duck! Why?? Plus the overall meat portion was small. 
The starters were appalling and clearly aimed at an unassuming audience who wouldn't know better. The ribs were bone dry and bland, the dumpling skin was thick and fried, but not in the way you'd want. The spring rolls were supposed to be 2 large pork ones but ended up being 4 small ones with non-existant chicken. 
Overall, I'd cone back for their expensive rice dishes if I had no other choice, but the starters were awful. Our waiter was ok but I heard one say ""everyone's tastes are different"" when being asked about portion sizes and what they would recommend.",-1
4,"The name and address threw off the cabby for a minute. It's not the ""Four Seasons"" we normally think of. I was with a coworker and we were looking for something we didn't have locally. It was time for Duck that wasn't Americanized.
To start we have the best Hot and Sour soup we've ever had. What a great start. Among a couple other dishes we ordered the whole duck. We should have only gotten the half duck. There was a LOT of it. It was very good.
It's unfortunate Chinese is going through a down period in so many markets because it's not all the generic meat and veg in a brown sauce when done right. They did it right tonight.",1
4,"People come for the duck so get the duck. It's consistently rated as the best in London and we got the boneless Cantonese duck which was very tasty. Also had the pork belly, morning glory & a shrimp fried rice. Food was very good and service was what you would expect in any Chinese restaurant in the Western Hemisphere. The wait was about 30 minutes, which was reasonable.",1
5,"One of the best Chinese meals I ever had, can't believe it does not have higher reviews online.  I came for the duck and it was better than I expected.  There are multiple duck options but ordered the half Cantonese duck, seemed to be on the page that they were highlighting.  It was fantastic.  Crispy skin, meatier than expected and in a soy based sauce they really highlighted the duck.
I also ordered the two BBQ meat combo, with char sui and pork belly.  Both were great.  Char sui was flavorful.  Pork belly was not too fatty and the crispy parts were awesome (it was all tasty).
I also ordered a vegetable by pointing to a picture as I figured I needed something other than meat.  I wish they had smaller portions (of vegetables) but even it was very good, very garlicky and tasty.  
Overall, loved it and one of my favorite Chinese meals ever.",1
