rating,review,sentiment
3,"Amazing food! We had a bit of a wait, but there is a nice bar area to order drinks and small plates. Service at the bar was excellent- bartenders were very attentive. The biggest problem arose once we were seated. Our waiter was incredibly absent and negligent. When we asked for things... Like water... He didn't bring it, and every time he walked by, he didn't even check in to see if we needed anything. The only thing that saved our experience was another waiter, who really picked up where our waiter left off. The other waiter managed to handle all his tables, and bring us water, take our wine order, and check in regularly to see if we needed anything. 
At the end of the meal, I was more than happy to tip, but I strongly felt the tip belonged to the other waiter- not ours. Our waiter did nothing, he clearly had other tables he favored. I used to be a waitress in the service industry, and my belief is no one is entitled to a tip, you must earn it. So, I did not leave the ""optional service charge"" on my bill, and I instead gave the tip to the waiter who actually took care of our table.
I was out the door of the restaurant, when our assigned waiter chased us down to confront us as to why we didn't leave the ""optional"" tip. I was shocked, and he followed up with the manager would like to know. I should have asked to speak to the manager, or just emphasized that the tip was OPTIONAL.... But instead I went through the reasons I did not leave a tip for him, and why I gave the tip to the person who actually took care of our us. I was just in such shock- I have never been chased out of a restaurant and interrogated as to why I did not leave a tip.  That waiter spent more time chasing me out, than he did at our table the whole night.
I highly recommend this restaurant for the food, and if you get seated in a section with a good server, you will have a 5 star experience!",-1
5,"I went there with 5 friends to celebrate Bday. We had a lot of different starters, mains and deserts. Food was amazing service too. Place is quite expensive. Dinner for 6 without wine £600. I will definitely recommend this restraunt and will get beck there one day ;-)))",1
1,"This is probably the worst Chinese restaurant. The waitress is so rude. The service is really bad. What she wants is for customers to leave fast, which she makes it really clear to us. I know it is rush hour but she lets us share a table with a group of other customers. We did not enjoy our lunch there as the atmosphere is uneasy and awkward. 
As for the food, the sour soup is really really bad, slimy and disgusting and cold. If you want the real Chinese cuisine, do not come to this place as it is so not representative.",-1
3,"Having looked at many of the reviews I felt an urge to put fingers to keyboard. I lived in Marylebone for sometime and was always very surprised by the ques of people waiting to eat here. If you are a steak fan and looking for great meat this is not the place to go. The meat is ok, covered in a ""secret"" special source that I managed to knock up my kitchen 2 days later to as near as perfect. The service is ok, but they are a high volume restaurant, dont expect to stay to long! They do, what they do, very, very well but I still dont understand the endless Ques! What is more surprising is that directly opposite you have what is widely regarded as the best fish and chip restaurant in London, the Gun hidden behind the high street and the Autre Pied 2 mins away, which in my book knock spots of this place.... Oh and its not that im ignoring the providores its just that if you dont want to Que for dinner then I wouldnt go (sunday breakfast used to amazing, then the papers ran an article on it and you now Que for hour to get)... Start at the Prince Regent and have great night in my old manor!",-1
3,"The atmosphere at this restaurant was probably the highlight of the experience.  you could tell a lot of thought went into the decor, which was very modern.  The service here was just okay.  Our waiter was a little bit weird about letting us hold onto the menu after we ordered.  
As for the food, it is ""fancy"" dim sum.  I didn't really feel the price premium was proportional to the improvement in taste or quality over more typical dim sum restaurants.  I ordered the spicy pork dumplings, which were not really spicy and the pork filling didn't have a lot of flavor.  The three mushroom cheung fun was probably my favorite.  The roasted duck pumpkin puff was very cute in the way it was presented, but I didn't think the combination was the best texturally inside the fried rice exterior.
All in all, I think the price premium is mostly for the atmosphere and not necessarily for better food quality.",-1
2,"As I write this review, I'm reading the ones on the side, and I really have no idea why people are giving this place such good reviews. Either a) they don't really know good dim sum or b) they love spending money. Now I didn't walk in expecting much, but Yauatcha is everything that is wrong with Asian food in London. It's thoughtless and almost insultingly Westernised. Like honestly, if you're going to do dim sum, at least keep it somewhat fresh and relatively cheap. That's the whole point....",-1
3,"This place is known for its Roasted Peking Duck (with pancakes) and it was excellent.  The hot and sour soup was also delicious, however, the seafood udon did not have much flavor.  The service here is pretty rushed (most is in this touristy part of town).  While the duck was a bit pricey for the portion size, I'd come back again but skip the udon.",-1
3,"Tried both the tonkatsu and t22 and really not that impressed. Their broth had a weird spice in it with a strange taste. Not that authentic compared to ramen I've had in Japan and in New York. Softshell crab was also passable. Pork croquettes were the only highlight of the night and were worth getting. I'd recommend going to Shoryu a couple blocks away if you want a better ramen experience. The wait time is about the same for both places, about 15-20 minutes for you to get seated. Shoryu has more of an Asian crowd whereas bone daddies has more of a hipster crowd with asian fusion style to it.",-1
5,"FABULOUS
This is a truly great restaurant. The style of food is called ""Modern Chinese,"" and as that implies they take liberties with the classic style and present avant-garde dishes. I went with my granddaughter for their Sunday brunch and we both enjoyed a wonderful meal. One of our favorite dishes was the Crispy Duck Salad, but we also liked the Steamed Dim Sum Platter and the Fried and Baked Platter. The Jasmine Tea Smoked Organic Pork Ribs and the Grilled Chilean Sea Bass were also excellent.
We left very happy and well satisfied with the meal and the value as well.
Any complaints? Well, to be completely honest, the service for us was merely 4 stars. No one waitperson took responsibility for our table and the appearances by various individuals were impersonal with rote presentations. Although the servers were rather pleasant and no doubt knowledgeable, we had no Asian servers and they seemed to be mostly Eastern European with heavy accents that were a bit difficult to understand.",1
2,"What can I say? I'd walked past this place a few times and read about it when searching for good ramen in Soho and I have to say I was pretty disappointed :( The place itself was cool, nice ambience, good decor, clean, good location.... Was quite promising when we came in, but.... The food was average... Bummer. As a general measure when I get ramen, I always try the tonkotsu... If the place can make a good flavoursome clean tonkotsu then it's gotta be a bangin' place... Sadly the only thing good about this tonkotsu were the thin yellow noodles.. The broth was way too fatty and 'creamy' in a not so nice way as the flavour lacked depth and seasoning. You have some egg in there and a couple of slices thin pork. For the price you pay and the lack of real tonkotsu flavoured broth you're better off going to a Shoryu chain or even Wagamamas and that's saying something 'cos they're average too. The food also came out super fast which was a little concerning. Service was inconsistent depending on staff. Hmm... I feel bad to give them a dull review but... Maybe I'll come back and try something different...",-1
1,"My hubby and I came here because of how many good reviews this place has. When we walked up to the restaurant it looked very nice but noticed there was a long line waiting outside (not a good start since it was very windy and cold that night). A lady came up to us to let us know it'd be about 1 hr wait and although we were pretty hungry we decided to wait. 
Outside looking in we could see a long row of empty tables, which we assumed was for a large group who had reserved (funny I saw a review that said they don't take reservations...hmm?). We waited about 30 min outside. We then were lead downstairs to wait inside at the bar for another 20 min or so until we finally got seated upstairs. Looking around we still noticed the long row of empty tables with no group.
The food honestly was not the best. I liked it but back in FL I've had much better Indian food with wayyy tastier garlic naan bread. Our server was very nice but didn't check up on us as much as we would've liked (that could be a UK thing though, since we are from the US the servers are always coming up to ppls tables to check up on them). The drinks were good though(1 star for the drinks)
After about 10 min of us at the table finally we see the big group come in to sit at the long empty row of tables. I'm pretty sure everyone that was waiting outside in the cold could've sat at those tables and been done eating by the time that group arrived. I've never been to a restaurant where they reserve your table for more than 10 min for your group to arrive and have waiting customers outside in the cold. Even with all that I wouldn't have been so annoyed if only the food was to die for but it wasn't. It really wasn't all that great.",-1
4,"Very impressive-first time I had visited a Michelin Star  restaurant and did so with work in a big group of about 30 of us. They deal very well with us and the service is always spot on. Amazing fragrances in the lobby, dark atmosphere and exciting place",1
4,"The foods and ambience were very nice and modern and I did not feel like I am in the Chinese restaurant as I saw almost none of Asian waiters nor waitresses. 
Again, foods were delicious but portions were a bit small compared to its price so maybe everyone will feel a bit overpriced. However, that's worth it as I enjoyed the modern atmosphere there.",1
5,"Dishoom is one of the best Indian Fusion restaurants. Remember the word fusion, and that's what makes this place absolutely unique. A hint of the retro Bombay right in the middle of a very hip Shoreditch. Every single dish we tried was absolutely delicious. It's a bummer they don't have pan (beetlenut leaf - traditional Indian refreshment) but that said this place is lovely. Do visit even if you don't like Indian food, and don't forget to order a Thumbs Up with the fried Okra to get you going.",1
4,"Yauatcha is a really nice place to come for special occasions.  Their specialty juices and cocktails are all very delicious and look very fancy.  I have only tried their dim sum here, and it is good, but I am still not convinced it is the ""best"" dim sum I have ever had.  I am still searching for the best dim sum in London!  The next time I come here, I hope to try their main dishes as opposed to their dim sum, because the main courses look phenomenal!  I will say in their dim sum category that the cheung fun and spicy soft shell crab are really really tasty.
Their desserts are both beautiful and delicious.  The last time I was there, I ordered the Raspberry Delice.  It was one of those desserts that are ""too pretty to eat""...but I ate it anyways.  Great texture, yummy flavour and was plated beautifully.
Overall, Yauatcha is a nice place to celebrate a special occasion if you have some money to spend.",1
4,"Really delicious, interesting, flavorful food--too bad about the snotty front desk staff who was so painfully slow to seat us (and nasty while doing so) during a chilly, brisk day when all we wanted was to hang our faces over a nice bowl of something warm and aromatic! 
Stay away from the regular curries you're used to and order everything else--you won't regret it and if you want confirmation, order a curry and you'll see it's the only thing left over while every morsel of dal, biryani and [___insert all other items on the menu__] is GONE at the end of your meal!",1
3,"As far as London food goes, I can see why this place is hyped. It has enough uniqueness going for it, and Asian foods are trending pretty hard right now. But as far as Japanese food goes in particular, I'm a snob and very much an isolationist. I want my dishes simple and authentic. Not a huge fusion fan either. And I want my tastebuds to feel the sensation of being transported to the land of the rising sun. 
With that disclaimer out there, if you want an original experience, sure, hit up Bone Daddies. But if you want an authentic experience, you won't get that here. This is big-time, hipster noodle fare.
- The noodles are frozen. You can't customize the consistency and they cook them pretty soft here (firm should be the standard). They're also crimpy to the max. T_T
- They don't serve rice. At all. No rice. Zero.
- Tea is from a packet.
- They don't have togarashi. Seriously? 
- No vinegar either.
- The broths are not so much flavorful as they are intensely spicy. If spicy broth is your thing, then by all means, jet on over here for some indulgence. But I prefer rich and full broths.
The milky / creamy broth in the tantanmen was very interesting. I've never had it like this before. Or with peanuts. Or with chashu. But with very little ground meat in the first place. Hmmm. I ordered it without the extra chilies and it still had a crazy bite to it. The tantanmen 2 is even moreso, veryvery spicy.
I'll end this on some positives. 
+ Their karaage is good as far as fried chicken goes, but no need to go crazy for it, guys. 
+ Kudos on offering black sesame and kinako flavours for dessert, but those dishes were too diluted for one to truly appreciate such unique tastes. Less subtle, more concentrated, please.
+ Fresh garlic!
+ Their bamboo had a good crunch and their eggs are cooked perfectly.
+ Hilarious bibs on request, haha.",-1
1,Awful service. Poor customer experience and utter lack of customer care. Arrived at 11:15 after calling ahead to be told that the kitchen would actually not take orders after 11:15. Awful.,-1
3,"Tried the Shoryu Ganso Tonkotsu and though it was alright. The broth has flavor, but felt like it was watery. I am comparing it to the ramen I had in California which was pretty flavorful. The ramen noodle itself wasn't anything to right about.
However, I also tried their Shoryu buns and I would recommend it to anyone who goes there. The meat is pretty tender and flavorful. 
Having only been there once, I would give this place another try. Maybe the chef was having a bad day.",-1
1,"""Good evening and welcome to Nobu London..."" Yeah, right! I didn't feel welcome at all.
At Nobu London you can reserve a table, but for a maximum of two hours. This is the new generation of fast food. Literally.
""Would you like some *something unintelligible*?"" Some what? ""Oh, you haven't been here before. Eh, what do you usually like to eat?"" My sister says that she likes spring rolls and tempura maki. ""Nice, something more?"" We actually have to ask if it's possible to wait for the last one (me, I came a few minutes late) before ordering, and maybe have a look at the menu.
When I arrive they start filling up our glasses with water. That we pay for. You take one sip and they're all over you filling up your glass again. And again. And again. ""Do you want another one?""
So, food then. We decide to order a wide range of sushi, meat, green beans and spring rolls to share. After giving our order she suggests ordering a main meal for each of us as well, because it won't be enough. We have to convince her that we'll start with this, and then see.
Ordering a couple of beers and a coke as well. Beer is thrown into the glass with no control, I've rarely seen that much foam. And they continue filling up all the time. Just to get rid of it. So we can order some more.
And now the food starts arriving. First some sushi. At least the food isn't the worst I've ever tasted. That's something. Moving the last piece of sushi from the plate, and they're all over us again removing the plate. It happens again, and again. They even ask if they could take out those we haven't finished yet.
We're kinda wondering if this is a comedy show with hidden cameras. At least not a restaurant where you have to pay £3.50 for rice in an espresso cup, and where a dinner for three adults and a child, without starters or dessert, costs £160. Remember that we ordered little food. Yet we were all satisfied. We would like to have some dessert, though. But not here.
Paying was an exciting process. Just by putting the credit card at the table we got the bill, and seconds later the payment machine. ""Insert your card here, please"". We had to persuade her to let us look at the bill first. No option whether you wanted to pay the service charge or not, even though the bill stated this opportunity.
Before leaving for dessert at Hard Rock Café I had to go to the toilet. Straight forward, to the right, in through some doors who made me wonder if I was heading toward a submarine or space ship. Then down some stairs and through a couple of corridors. Oh, there it is! If you're a man at least, women has a few more stairs to take.
After doing what I had to, I went to wash my hands (of course). Oh, another Nobu-employee. Thanks for showing me how to turn on the water, I wouldn't find out myself. Yeah, I know how soap dispensers works as well, thanks dude. And even before I got the soap off my hands he stood there with the towel up in my face. If I want another one? Does it look like I would need another one. Don't think so. And then you want money? Here is a pound, hope you're happy!
So... finding my way back is the next mission. I wasn't aware that I came here for a labyrinth adventure, but that's how it turned out. After taking some stairs, I try a door. Oh, hi dude. ""This is wrong way"" We take one more stair before trying again. Old flowers, meeting rooms and an elevator. Guess it's wrong again. After walking up and down the stairs trying some doors we found our way out of the labyrinth.
Finally out of this place we're heading down the street for a dessert at Hard Rock Café. At least we're welcome and we can even sit as long as we want.
Spare your time, money and irritation. You're not welcome at Nobu anyway.",-1
5,"So many people recommended this spot to me and I'm glad I went - really great and unique food!
I visited here twice for breakfast and really enjoyed my experience:
Kejriwal - such a unique and tasty plate of eggs and toast , but with a twist...everything tasted fresh and I loved the balance of spices used to make this fantastic dish. As far as I know, this is a one-of-a-kind dish and you have to get this when you're here.
Chocolate Chai - this is a really good blend of chai and dark chocolate...the drink was spiced with the perfect blend and the chocolate adds another layer of uniqueness to the drink. It wasn't too sweet and a perfect drink to start the day.
The service was good and attentive...there's a reason why people rave about this place!",1
4,"Okay so saam bo fan (3 bbq meat combination over rice) in NYC won't cost nearly this much, but hey, it's london, and where else can you get this kind of tasty food for £7. 
Don't be silly, get the 3 meat combo (roast duck, roast pork, soy sauce chicken). Use the ginger scallion sauce... all of it - mix it in your rice!
We're going back tonight.",1
5,"Excellent food. Excellent venue. A good experience, with amicable staff. Just wait to get served. But try the spicy lamb chops for sure.",1
5,"Just the sort of place we love. Relaxing, romantic, good service, reasonable value. I'd heard this was the most romantic place in London. We didn't get to experience the outdoor area which looks like a fairy tale in pictures I've seen but it was most certainly romantic indoors! The low lighting, wood, reds and greens make for a beautiful decor and the menus are indulgent enough for any special occasion. It's quite hard to book a table but we ended up walking in spontaneously on a Wednesday night around 8pm and had no issue sitting straight down. We took the seasonal tasting menu which is reasonably priced at £55/pers (without wine). The five course meal was delicious, portions are not very big but by the time we'd finished we certainly weren't hungry. The food is rich, flavours very well brought together and produce of great quality. There's no particular risk taken on the food associations - foie gras/duck and fruit, fish and chorizo... But sometimes traditional is just right, especially when you are out for a classy date. If you're not a pudding person please don't skip this one - it was the culinary highlight of the meal. Loved it, looking forward to going back. Would probably try a la carte next time or go back when new season kicks in on the tasting page. Or maybe even try the veggie tasting menu...",1
5,Fantastic food fantastic atmosphere fantastic service. We arrived at 9 on a Wednesday and waited less than 30mins for a table but found a seat at the bar. The squid was delicious. Highly recommend!,1
2,"I had heard that London had some of THE best Indian food outside of India.  Living near Little India in Artesia, California there's a lot of good ass Indian food, so I had to compare the Indian food in London.  
Punjab seemed like a good candidate.  After getting lost a few times with the damn directions on the Yelp iPhone app, we finally found it.  It's near Covent Garden and Picadilly Circus, but we kept getting turned around.  
Punjab is a very nice, classy restaurant. The wait staff were friendly and quick.  There were a lot of people eating there too.  Good mixed crowd and even some customers of Indian decent were eating there, so it looked promising.  Nothing on the menu really jumped out at us, so we ordered spinach paneer, rice, and garlic naan.  The food was not bad, but nothing to knock my socks off.  It was pricey too.  Sorry, but I've had better Indian food in Artesia and at more affordable prices.  Maybe next time I have to try an Indian restaurant in London that is a off the beaten path and not near the touristy part of town.  I would've thought they had a Little India section in London too, but either it doesn't exist or I couldn't find it.",-1
4,"Let's get this straight. Four Seasons will give you the best roast duck in the world. However I decided to give 4 stars because of their service, which should be better. 
As a student based in Leeds, I go to London from time to time to watch football, and usually before that, I would go here for lunch. 
Quite a lot of times, I went there and it's a 50/50 chance the service would be good or bad. I've had the good service twice and the
bad service twice. 
But for food, the duck is the best around. No question. The aubergine with fried pork meat is amazing. And for the price, it was worth trying. It's just that the service could be better.",1
4,"I went with a lovely group of people to Ping Pong for a Saturday lunch. They were busy, but they have a nice lounge upstairs which worked out perfect for our medium sized group. The food was delicious, the service may have been a little slow but being an American in London, I didn't notice. Great food, awesome company made my time at Ping Pong to be superb. The food was also very affordable, plus they had the funky credit card machine they bring in to the table (the UK way of swiping it :-P) I'll definitely come back to Ping Pong for the variety of delicious offerings.",1
4,"I'm a bit torn about Yauatcha. First time I went, we had the dim sum tasting menu. Now this was very good value, and it's true, the dim sum are a twist on the original and prepared with exceptional care (truffle oil in spring rolls?? it works.)
Second time I went, we had more standard items off the menu. The dishes tasted good, with obviously quality ingredients, but not overwhelmingly different from the equivalent dish you'd get at a regular chinese restaurant. Maybe it's just me, but perhaps it's hard to get subtle, inventive ""haut cuisine"" type flavors in Chinese food. 
I'd go back, especially for the tasting menu, but what I love about Chinese food wasn't totally there in the main dishes.
A good plus though - great tea selection, and if you order a few, you can really compare and contrast.",1
3,"Yauatcha is pretty much an upmarket yum cha (dim sum) restaurant.  Our evening there was a mix of good and bad, so this is why I have given it an average rating.
When I make a booking at a restaurant for 8pm, I expect to be seated at the table when I turn up on time.  Instead, we were waiting at the bar for half an hour before our table was ready.  If they are intending for you to buy drinks at the bar before your meal, then I feel they should have a no reservations policy.  When I made the booking, they told me that I would need to vacate the table by 10pm.  Fortunately this wasn't an issue for us tonight.
The restaurant is pretty loud and it didn't help that the tables were so close together.  I think this is a trendy restaurant.  There were a few parties of friends who had come for drinks and to try the nice-looking desserts.
Notwithstanding all this, I thought the dishes were excellent.  We got 8 dishes for dinner, a dessert each and a pot of jasmine tea (and a refill).  The prices ranged from £4.60 for a plate of 3 venison puffs to £13.50 for a plate of jasmine ribs.  The ribs were really delicious - the meat fell of the bones and was very tasty.  The desserts were very nice, but not outstanding.",-1
3,"Swift service (mind you we were only the second table to be occupied so at that stage there were far more staff than customers), keen prices and good food (my Barbary duck main course was very tasty but the pate starter could have done with a third triangle of toast. Nothing but praise for the chocolate tart dessert) made for a pleasant meal.
Despite the above I'm only awarding 3 stars as I can't comment on the quality of the alcohol on offer and once we were ready for the bill we'd become invisible so actually paying up an leaving took longer than it should have.",-1
3,Good dumplings but way too expensive for what you get.  Everything comes in portions of 3 which is daft if there's 2 of you on a date...who gets the 3rd one....urggghgh...!!,-1
1,"After looking at the yelp reviews, went there on my second day in London.  There was a line outside and was told a wait of 1 1/2 hrs.  Hmmm,  decided nothing can be worth that wait,  walked around covent Garden and had pretty good food at 'punjab' restaurant.  
A few days pass and I was walking around the area, saw the line wasn't too big,  decided to take the leap. It was a looong wait, an hour in the cold outside. Finally I was shown in and directed to the bar in the basement cos my table was apparently still not ready. It was a little surprising as I was walking by a bunch of empty tables. The bar area was mostly empty,  it could easily absorb almost everyone standing in the line outside in the cold..  But hey,  that's not my worry..  As I am inside now and it is warm..  Nice. 
Finally I am shown to the table that was empty all the time I was standing at the bar. The menu is unique by basically having a few different choices but mostly just renaming most of the usual Indian restaurant food. By this time I am just excited to be sitting at my table and I go ahead and order the usual chicken and paneer dishes. And now I wait... Well actually, the wait was not long..  Surprisingly it just took them two mins to bring my food..  Part of me was very excited till I started to taste cold chicken tikka, cold romali roti and chicken Ruby which was just a bland tasting butter chicken with dry boneless chicken pieces ... 
Suggestions -  don't make people wait for hours in the cold to make the demand appear to be above capacity. Try and make food at order so it gets to the table not cold like it was waiting to be picked up ten mins ago. 
Overall - like I said earlier,  most of the time, no food Is worth an hour waiting in line, freezing London cold or not. If you are one of those folks reading reviews standing in that line, Take this advice - Go walk over to Talli Joe, a 5 mins walk to Soho and enjoy better food and amazing cocktails.",-1
2,"The food was bad with the service to match.   I would stay away, as there are so many better restaurants around Chinatown.",-1
4,"I admit it, I go to Wong Kei... and I LIKE it!
So they closed and reopened, and some things have changed. The prices went up a little (not by that much), although the portions are the same, the staff got a little friendlier and service just a tad slower. But what's important remains the same. It's a place where you can get a plate of relatively good Chinese food quickly for not a lot of money. It's by no means the best food in the world but it is at a price that's cheaper that the rest. 
By all means go to the buffets in Chinatown, but unless you eat smart, you're losing out, the drink you have there will push you to the £10 mark... At Wong Kei, eat in, and your tea is free. I don't go for the really elaborate dishes, they specialise in the one plate meal in my opinion, rice or noodles with something on it. Larger plates are a pretty much a plate of the main, and you then order rice on the side, good for groups. I've only once ordered off of their Chef's specials list - udon with seafood and XO, and to my surprise I loved it, but it was expensive, so don't think I'd get it again. That and most of my colleagues didn't really appreciate it...
So stick to the basics, don't worry about sitting at the communal table (people, it's meant to zig zag so you're not sitting next to someone, please learn this! Talking to you Mr sweaty businessman who proceeded to elbow me for my meal and cluck that I was in his way - I was there first!). And enjoy the experience, yes the staff can be surley, but they're meant to be!",1
2,"We were so so excited to visit this restaurant. It came highly recommended by our hotel. We had visited it's sister place Chutney Mary's and were very pleased although we just had small bites in the bar. Veersawamy is beautiful. The view over Regent Street incredible. The scents were amazing and we were ready for a fantastic meal and experience. We were disappointed with both. Our server was cold and not attentive. She was on the sarcastic side and treated us like the tourists we were. Tourists who love London! She was neither British nor Indian and seemed to be miserable. That is unfortunate for her customers who spend high $$$ at Veeraswamy for food we could get in Central Square in Cambridge, MA or at a food truck in Portland, OR. Overpriced. Limited menu. Big disappointment.",-1
3,"I have to say, I've been to this PingPong and the one in Hampstead for at least 7 or 8 times and I keep on coming back...yet still I only give this place a three-star rating - why is that?
Well, the dim sum is actually pretty decent here, the selection is definitely very innovative and the food quality is always very high. In fact, I often come here with a Chinese friend who agrees with all of the above.
So, what is it that I don't like? Well, it comes down to the interior design and the customer service, which this place is kind of lacking. Inter-design-wise, I am sure that lots of people would disagree with me, but for me this is too slick, too stylish and too wanna-be funky. As for the customer service, the people here seem to be lacking a great deal of motivation - no smile, no sign of personal acknowledgement whatsoever...and this just doesn't go well with me.
Plus, it's also not a cheap meal, unless you come on a Sunday, when you can do Lazy Sum Day, which is an all-you-can-eat-kind-of-deal for GBP 18.99...still not cheap though.
What this place is lacking is the authentic Chinese experience of push cards being rolled around in the restaurant, the steam baskets piling up in the trolleys and also the fact that you can order in a more leisurely style. Along the lines of: I still could eat one more, let's see what the next lady is having in her trolley...
Well, if you want this experience in London, I suggest you go to New World in Chinatown...",-1
2,Biggest rip off ever. Who is paying off reviewers like Lonely Planet to put this in their books? Two smallish (based on previous ramen experiences) bowls of ramen: 32 pounds. Mine had a wafer thin slice of pork belly and a small piece of crab. The kale? One small shred. The extra bok choi (for an additional 1.5 pounds over the 14 pound base price)was 2 small limp leaves delivered late. Really? For 1.5 pounds? On the upside the service was sweet but still not worth it. There is just as good ramen at better value elsewhere.,-1
3,"This place COULD actually be amazing. The flavors of their curries are very good and the naan is of excellent quality. However, I personally feel that they skimp on ingredient quality and charge prices that would indicate higher quality. I had a fish curry and a vegetable medley made mostly of canned or frozen peas, corn and carrots. Just not up to standard for the prices that they are charging and for the quality of food that they have the potential to produce.",-1
5,"Simply excellent. Extremely knowledgable and professional wait staff, incredible food and great atmosphere and decor.",1
5,"Second visit here, very delicious. The fried chicken are taste. The grilled pork in the dipping ramen are very delicious. The only issue is the music are too loud and noisy, would be better not to make it like a night club. So far so good, really like this restaurant.",1
5,"My husband and I first ate at Clos Maggiore last March 2018, in their restaurant because we couldn't get a table at the Conservatory.. I made a reservation months before our anniversary dinner last night, flying in from LA 2 days ago.. It was truly worth the wait!! It was a magical evening from the time we walked in, up to the time we left!! The service was excellent, the food was amazingly sumptuous, and the ambience is what you come to Clos Maggiore for!!
A definite experience of you want a romantic experience worth remembering!!
Thank you Julio for the cafe and extra delicious dessert!!",1
5,"This is a very impressive restaurant. Begin your evening at the cocktail bar, which is an experience in itself, with a host of unusual martinis.
 The food I had was excellent, with probably the best cod I have ever eaten. However, do try to make sure that you don't get carried away with the ordering - which is very easy to do, as you will end up with too much food and a very hefy bill.
 We did have one problem with the wine - once opened and poured, the bottle was taken away from our table and placed in a bucket with several other bottles. Unfortunately, we did not get our bottle back and had to complain.
 Overall, this restaurant is a treat with great cocktails and fabulous food.",1
2,"Overpriced and overrated. I've been twice and each time had ridiculous wait times; the second time being over one hour outside in the freezing cold and they didn't even have heaters or let us order from the bar, which would have made our wait less painful. Then once inside we had to wait another 20 minutes at the bar downstairs for a table. The food, while interesting, was overly salty (on both visits) and not that memorable. Highlights were the fried okra chips, the greens and the mango ice lollies. Please note that they don't serve the customary curries, this is Bombay street cuisine. All in all, this is not worth your time or money; you'll be much happier with any of the decent Indian restaurants around Euston Station at a much cheaper price, though you won't get the same atmosphere.",-1
3,"Hmmm...
 My experience of the Cinnamon Club is rather different from most of those here, so I'll get straight to the point!
 The interior is indeed impressive, having once been a library, this two-storey room does provide a unique ambience.
 The food is Anglo-Indian in true fusion style, and there's no doubt that you can get some rich and unique flavours. Whether you actually like something like Massala Mash will be up to you - expect the innovative rather than classic Indian cooking. Personally, I find the offerings a bit hit and miss, and the vegetarian selection disappointing for an Indian restaurant. Some dishes really are very good, but others rather less so. The wine list is very good indeed, at a price.
 The price: I've not tried the £22 early-bird menu, which sounds like a very good deal, and probably the best way to sample the food. If you go a la carte, expect to pay £60 a head or more - plus service. Go for an above-average bottle of wine and I'd budget on £75 a head.
 And that is my main gripe. For this amount of money, I have not been impressed with the quality of service. On my last visit, my starter arrived before I had finished my (actually rather nice) 'free' appetiser, which was unceremoniously whisked away before I had finished it, and without being asked. I found this absolutely astonishing. And the waiters seemed a little sniffy throughout - again not what I expect for this amount of money (or for any amount of money, actually).
 So, good marks for the food and surroundings, but three overall taking into account value for money and service.",-1
4,"On a recent trip to England, we asked a local friend for a recommendation for a good, local Indian restaurant. They recommended Dishoom. My fiancee and I are huge fans of Indian food, so we took her recommendation.
First, let's get the ""bad"" out of the way: Dishoom is so popular, and so good, that the wait on a Sunday evening is over an HOUR. Seriously, there's a line out the door and into the street. This is just a symptom of their success. Frankly, they just need to open another location or two. Incidentally, our friend warned us to go early, like 5 pm, if we didn't want to wait too long. We figured that a Sunday night wouldn't be too bad, so we got there around 6. The line was spilling out into the street.
Now on to the ""Good"" (and there is a lot of good... )
We met with the hostess outside, and she got us on the list, and into the line. While on line, a waiter comes through and brings out shots of various things. Sherry on one trip, maybe a chai shooter on the next. It was a nice way to wait in line, and socialize with our fellow diners.
Once you make it to the door, they send you to the bar to wait some more. I think this is part of their business model. The bar is packed tight, with no place to sit, and almost nowhere to stand. Be pushy, or you'll never make it to the bar, and never get a drink. The bartenders are fantastic, and make some beautiful, artful drinks. We had 2 rounds, and that was great.
We finally got a table, in the outside room, which was blissfully quiet. 
The waitstaff was fairly good. Friendly, mostly on top of it. The downside is that, again, being very busy, you can't get a lot of service. We waited ages for refills on water, mostly because they just don't have anyone filling water.
Now, on to the excellent: The food. Fiancee spent months living in India, and she said this was as close as she's had since. We tried an excellent spread of different items, and they were all excellent. I think the Ruby Chicken was my favorite. Everything was spiced well, without being extreme.
The cost was not particularly out of line. We spent a lot, but that was due greatly to the multiple rounds of drinks. I think each dish was priced well.
I want to give Dishoom 5 stars, but for me, the crazy wait on a Sunday evening, both outside and in the bar, knocked off a star. I can't even imagine what a Friday or Saturday night looks like! Another slight knock: We asked the host to call us a cab, and they called us a car that I think was not an official cab. That was a little dicey, but it worked out OK. The driver was nice, anyway.
Given the experience as a whole, I give Dishoom a solid 4 stars. I can see how they have so many 5 star reviews, but it wasn't quite there for us. Really good, but too many people for my taste.",1
2,"I don't like giving out bad reviews, but this place offers overpriced mediocre and very disappointing. With one michelin star and all, you would think you can get something special here. I had Har Gau, Prawn and bean curd Chaung-fen, and Spinach cuttlefish & prawn balls. It added up to 22.58 pounds (including a 13% service charge and a 1 pound donation to a certain foundation that I know nothing about.)
The food was over salted in general and the skin of the Har Gau broke as soon as my chopsticks touched it. The Chaung-fen was nothing special.
The most ridiculous part? I couldn't finish my Chaung-fen so I asked the waitress if she could box the left-over and she said the restaurant does not allow their diners to box the leftovers. If it's a buffet, fine. But when a client has already paid for the food, you'd rather see it go to waste than have the client take it home? That logic is completely bulls. 
I asked for my change and put every penny back into my wallet. Definitely won't come back again. In the future, I'd rather spend that amount of money on a decent steak at Jamie's Italian.",-1
